frame,gt_x,gt_y,gt_w,gt_h,upd_x,upd_y,upd_w,upd_h,upd_iou,upd_err,pure_x,pure_y,pure_w,pure_h,pure_iou,pure_err,apce,apce_norm,kf_trace,kf_uncert,kf_r,accept,meas_x,meas_y,kf_pred_x,kf_pred_y,kf_corr_x,kf_corr_y,innov,innov_thresh,search_scale
520,194,66,70,51,191,60,86,70,0.593023,6.10328,195,65,65,53,0.895946,1.5,44.2487,0.392793,0.197228,0,0.5,1,233.594,95.4022,232.844,93.8899,232.992,94.1881,1.68792,55.65,1
521,195,64,70,53,191,60,86,70,0.616279,6.0208,195,65,65,53,0.895364,2.69258,39.5417,0.288686,0.197228,0,0.5,1,233.54,94.6199,232.886,94.0909,233.015,94.1952,0.841622,55.65,1
522,194,64,71,52,188,59,90,73,0.561948,6.5192,194,66,65,53,0.83612,3.90512,49.2633,0.503705,0.197228,0,0.5,1,232.842,95.322,232.916,94.1046,232.902,94.3447,1.21964,55.65,1
523,195,63,69,55,188,59,90,73,0.577626,6.10328,195,65,65,53,0.907773,2.23607,41.3823,0.329396,0.197228,0,0.5,1,232.918,95.4776,232.802,94.2695,232.825,94.5078,1.21358,55.65,1
524,193,63,72,55,189,58,90,73,0.60274,6.40312,195,64,65,53,0.869949,1.5,32.9474,0.142834,0.197228,0,0.5,1,233.543,94.6345,232.727,94.4479,232.888,94.4847,0.83636,55.65,1
525,192,62,73,55,187,57,93,76,0.568053,7.43303,194,65,65,53,0.828431,2.82843,48.2179,0.480583,0.197228,0,0.5,1,233.145,95.0589,232.8,94.4272,232.868,94.5518,0.719583,55.65,1
526,193,62,72,55,188,57,91,74,0.588061,6.36396,197,64,65,53,0.869949,1.11803,38.9211,0.274959,0.197228,0,0.5,1,233.934,94.2475,232.785,94.5023,233.012,94.452,1.17702,55.65,1
527,194,65,70,53,188,59,90,73,0.564688,5.65685,195,65,65,53,0.928571,1.5,36.9814,0.297026,0.197228,0,0.5,1,233.265,95.8527,232.943,94.3993,233.007,94.686,1.48844,55.65,1
528,194,63,70,54,188,59,91,74,0.561331,7.5,195,65,65,53,0.879064,2.12132,42.6426,0.482864,0.197228,0,0.5,1,233.629,95.7609,232.942,94.6516,233.078,94.8704,1.30451,55.65,1
529,196,64,68,54,188,60,90,73,0.558904,6.26498,196,66,64,52,0.906318,2.23607,52.3913,0.774281,0.197228,0,0.5,1,232.382,96.0051,233.022,94.8502,232.896,95.0779,1.32008,55.65,1
530,198,65,65,52,189,60,90,73,0.51446,6.5192,196,67,64,52,0.859202,3.20156,37.9034,0.407564,0.197228,0,0.5,1,233.612,96.295,232.832,95.0723,232.985,95.3135,1.45033,55.65,1
531,200,64,64,55,189,60,90,73,0.535769,5.38516,196,67,65,53,0.836277,4.03113,40.6758,0.506558,0.197228,0,0.5,1,234.21,96.4422,232.931,95.3234,233.184,95.544,1.69907,55.65,1
532,198,65,67,55,190,62,86,70,0.612126,4.74342,195,68,65,53,0.825397,4.47214,39.0881,0.454932,0.197228,0,0.5,1,233.141,96.7247,233.146,95.5681,233.145,95.7962,1.15666,55.65,1
533,199,65,65,52,189,61,88,71,0.540973,5.70088,196,66,64,52,0.864887,3.64005,36.6664,0.367484,0.197228,0,0.5,1,232.637,96.5128,233.107,95.8349,233.014,95.9686,0.825009,55.65,1
534,200,65,64,52,190,61,88,71,0.53265,5.85235,195,67,65,53,0.795123,5.14782,45.3884,0.682431,0.197228,0,0.5,1,233.992,96.8548,232.97,96.0159,233.172,96.1814,1.32222,55.65,1
535,197,66,70,53,190,61,88,71,0.59379,4.47214,197,67,64,52,0.897035,3.04138,52.4181,0.936273,0.197228,0,0.5,1,233.976,96.9433,233.141,96.2393,233.306,96.3781,1.09221,55.65,1
536,195,63,73,55,190,61,90,73,0.611111,7.82624,196,67,65,53,0.799759,4.24264,53.0437,0.958862,0.197228,0,0.5,1,234.283,96.9247,233.285,96.445,233.482,96.5396,1.10708,55.65,1
537,198,66,67,51,187,59,95,77,0.467122,6.7082,197,66,65,53,0.907171,2.23607,53.1376,0.962253,0.197228,0,0.5,1,234.942,97.5051,233.474,96.6125,233.764,96.7886,1.71749,55.65,1
538,199,67,66,50,188,60,95,77,0.451128,7.38241,197,67,64,52,0.878685,3.16228,36.0444,0.345024,0.197228,0,0.5,1,235.532,98.2321,233.775,96.8728,234.121,97.1409,2.22198,55.65,1
539,198,67,68,51,187,59,95,77,0.474094,5.59017,197,68,65,53,0.861837,3.20156,52.0429,0.922722,0.197228,0,0.5,1,234.144,98.0557,234.155,97.2423,234.153,97.4027,0.813387,55.65,1
540,197,67,72,52,189,62,91,74,0.555985,6.18466,197,68,65,53,0.855705,3.80789,38.1074,0.242987,0.197228,0,0.5,1,235.15,98.9042,234.186,97.5145,234.376,97.7886,1.69129,55.65,1
541,197,67,72,51,188,59,95,77,0.501982,5.59017,196,68,65,53,0.816952,4.92443,48.3477,0.725211,0.197228,0,0.5,1,235.16,98.1116,234.421,97.918,234.567,97.9562,0.763863,55.65,1
542,198,67,69,52,190,60,93,76,0.50764,6.40312,197,68,65,53,0.866012,3.3541,52.4988,0.920694,0.197228,0,0.5,1,236.492,98.1033,234.621,98.088,234.99,98.091,1.87116,55.65,1
543,198,65,71,51,190,60,91,74,0.537719,6.80074,198,68,65,53,0.790674,5,68.8351,1,0.197228,0,0.5,1,235.865,97.5723,235.069,98.223,235.226,98.0947,1.02835,55.65,1
544,199,67,69,53,193,63,86,70,0.607475,5.14782,197,68,65,53,0.856247,4.12311,56.4911,0.656038,0.197228,0,0.5,1,236.274,97.7968,235.314,98.2185,235.503,98.1353,1.0483,55.65,1
545,201,67,67,51,191,61,91,74,0.507425,5.85235,199,68,65,53,0.848599,3.60555,49.8381,0.470655,0.197228,0,0.5,1,236.788,98.0586,235.604,98.2537,235.837,98.2152,1.19981,55.65,1
546,199,65,70,53,191,59,93,76,0.524901,6.5192,198,68,65,53,0.809102,4.60977,69.1221,1,0.197228,0,0.5,1,237.161,97.1774,235.953,98.3312,236.191,98.1036,1.67012,55.65,1
547,199,66,71,52,190,59,95,77,0.504716,6.26498,199,67,67,54,0.877729,2.82843,50.8989,0.496244,0.197228,0,0.5,1,237.493,98.008,236.322,98.205,236.553,98.1661,1.18731,55.65,1
548,198,65,72,53,192,60,93,76,0.539898,7.90569,199,67,67,54,0.850635,2.91548,58.1394,0.696398,0.197228,0,0.5,1,238.239,97.5679,236.699,98.265,237.002,98.1275,1.69032,55.65,1
549,200,64,70,55,193,60,91,74,0.571726,6.5192,200,68,65,53,0.832915,3.90512,51.7974,0.521081,0.197228,0,0.5,1,238.268,97.3069,237.168,98.2175,237.385,98.0379,1.42859,55.65,1
550,198,65,73,54,193,61,90,73,0.6,6.5192,198,67,67,54,0.85476,3.60555,54.3269,0.591007,0.197228,0,0.5,1,237.824,97.2044,237.564,98.1164,237.615,97.9365,0.948261,55.65,1
551,199,63,72,57,191,58,95,77,0.561039,6.10328,201,66,65,53,0.839425,1.80278,36.7561,0.105288,0.197228,0,0.5,1,238.909,97.0455,237.798,98.0034,238.017,97.8145,1.46706,55.65,1
552,201,64,70,54,190,58,97,79,0.493279,6.96419,199,66,67,54,0.841215,4.03113,37.7937,0.133969,0.197228,0,0.5,1,238.878,97.1928,238.213,97.8693,238.344,97.7359,0.94866,55.65,1
553,201,63,68,54,192,58,95,77,0.501982,7.90569,200,67,65,53,0.816952,4.30116,33.8107,0.0238643,0.197228,0,0.5,1,239.521,96.3738,238.549,97.7821,238.741,97.5043,1.71073,55.65,1
554,204,63,66,54,192,57,97,79,0.465092,7.38241,201,65,65,53,0.851783,3.80789,36.1036,0.0649342,0.197228,0,0.5,1,240.065,96.6525,238.958,97.5327,239.177,97.3591,1.41439,55.65,1
555,202,63,70,56,193,57,95,77,0.535885,5.70088,201,66,64,52,0.824773,4.12311,31.5448,0,0.197228,0,0.5,1,240.316,96.1109,239.408,97.3763,239.587,97.1267,1.55732,55.65,1
556,202,62,72,58,192,57,97,79,0.544956,6.04152,203,66,65,53,0.824952,2.91548,40.542,0.239432,0.197228,0,0.5,1,240.909,96.0629,239.83,97.1279,240.042,96.9178,1.51609,55.65,1
557,203,63,70,55,192,57,97,79,0.502414,6.5,202,65,67,54,0.881108,2.91548,52.8434,0.566795,0.197228,0,0.5,1,240.943,96.4026,240.299,96.9055,240.426,96.8063,0.817065,55.65,1
558,205,62,68,57,194,57,95,77,0.52987,5.59017,202,65,67,54,0.855869,3.80789,57.7879,0.698375,0.197228,0,0.5,1,241.729,95.6902,240.691,96.7876,240.895,96.5712,1.5108,55.65,1
559,202,63,71,57,194,57,97,79,0.528122,7.07107,202,66,67,54,0.893996,2.5,58.4363,0.71563,0.197228,0,0.5,1,241.958,96.5313,241.173,96.5386,241.328,96.5372,0.784443,55.65,1
560,204,63,69,59,197,59,91,74,0.604544,5.31507,203,66,67,54,0.864,2.06155,55.4443,0.636007,0.197228,0,0.5,1,242.167,95.9695,241.616,96.5045,241.724,96.3989,0.768044,55.65,1
561,205,61,69,55,196,58,91,74,0.563558,6.80074,203,64,67,54,0.838086,3.90512,54.7548,0.617659,0.197228,0,0.5,1,241.544,94.9666,242.019,96.3595,241.925,96.0848,1.47159,55.65,1
562,204,63,71,55,196,57,93,76,0.55249,5.40833,204,65,67,54,0.894008,2.5,59.9179,0.755058,0.197228,0,0.5,1,242.576,95.0104,242.214,96.0276,242.285,95.827,1.07953,55.65,1
563,206,61,69,54,195,56,97,79,0.486233,8.07775,204,64,67,54,0.822785,4.24264,56.1913,0.655887,0.197228,0,0.5,1,243.743,95.4236,242.579,95.757,242.808,95.6913,1.21153,55.65,1
564,205,61,70,55,197,57,93,76,0.544709,7.38241,205,64,67,54,0.874498,2.91548,38.6627,0.189421,0.197228,0,0.5,1,243.934,94.6059,243.116,95.617,243.278,95.4176,1.30027,55.65,1
565,207,60,70,55,196,55,97,79,0.502414,7.43303,205,61,67,54,0.886812,3.53553,28.6883,0,0.197228,0,0.5,1,244.901,94.4508,243.596,95.3306,243.853,95.1571,1.57408,55.65,1
566,207,59,70,57,198,56,93,76,0.564516,6.96419,205,61,68,55,0.885366,3.16228,30.9475,0.0558739,0.197228,0,0.5,1,244.858,93.3934,244.188,95.0589,244.32,94.7304,1.79494,55.65,1
567,206,61,71,57,198,55,97,79,0.528122,7.07107,207,62,68,55,0.924141,0.5,52.5646,0.590504,0.197228,0,0.5,1,246.271,94.3333,244.664,94.6111,244.981,94.5563,1.6309,55.65,1
568,204,60,77,60,200,56,93,76,0.65365,5.65685,207,63,68,55,0.809524,1.58114,39.8738,0.276637,0.197228,0,0.5,1,246.519,93.94,245.345,94.4335,245.576,94.3362,1.27375,55.65,1
569,205,61,79,59,198,55,99,80,0.58851,5.40833,207,63,68,55,0.802403,3.5,49.3631,0.511324,0.197228,0,0.5,1,247.742,95.2438,245.955,94.2071,246.307,94.4116,2.06616,55.65,1
570,208,61,75,58,199,57,97,79,0.567663,6.80074,208,64,68,55,0.85977,3.80789,43.0779,0.355879,0.197228,0,0.5,1,247.893,95.9425,246.709,94.2956,246.942,94.6205,2.02854,55.65,1
571,208,63,77,58,202,59,91,74,0.663202,4.12311,210,64,68,55,0.837438,2.54951,45.7908,0.422974,0.197228,0,0.5,1,247.624,95.9337,247.359,94.5254,247.411,94.8031,1.43311,55.65,1
572,205,63,81,60,203,59,90,73,0.739726,3.53553,209,65,68,55,0.769547,2.54951,36.4218,0.191262,0.197228,0,0.5,1,247.915,95.8034,247.831,94.7259,247.847,94.9384,1.08077,55.65,1
573,207,64,77,58,206,61,86,70,0.74186,4.60977,211,66,68,55,0.837438,0.707107,37.1105,0.208297,0.197228,0,0.5,1,248.745,95.8208,248.268,94.8749,248.362,95.0614,1.0595,55.65,1
574,209,62,75,59,205,60,88,71,0.708227,4.71699,211,65,68,55,0.845198,1.80278,33.822,0.126966,0.197228,0,0.5,1,249.291,95.4956,248.789,95.0099,248.888,95.1057,0.698615,55.65,1
575,209,61,78,60,206,61,86,70,0.777409,5.09902,212,66,68,55,0.799145,3.20156,47.8314,0.473443,0.197228,0,0.5,1,248.833,95.9071,249.321,95.0602,249.225,95.2272,0.977583,55.65,1
576,206,61,81,63,207,61,86,70,0.828539,4.94975,212,66,68,55,0.732902,1.11803,26.2317,0,0.197228,0,0.5,1,249.904,95.7951,249.652,95.1926,249.702,95.3114,0.65319,55.65,1
577,206,62,84,63,205,60,90,73,0.805479,3.60555,212,66,68,55,0.706727,2,36.3754,0.301124,0.197228,0,0.5,1,249.945,96.0123,250.132,95.2843,250.095,95.4279,0.751471,55.65,1
578,209,62,83,59,207,60,90,73,0.745358,5.22015,213,66,68,55,0.763733,4.03113,29.5953,0.0998495,0.197228,0,0.5,1,251.704,95.9004,250.523,95.4101,250.756,95.5068,1.27866,55.65,1
579,207,61,84,61,205,58,95,77,0.700478,6.10328,214,66,68,55,0.729899,2.23607,40.2464,0.416035,0.197228,0,0.5,1,252.113,96.234,251.198,95.4952,251.379,95.6409,1.17582,55.65,1
580,209,61,82,63,206,58,95,77,0.70622,5.31507,215,66,68,55,0.723964,1.41421,48.4818,0.660512,0.197228,0,0.5,1,253.983,96.408,251.833,95.6386,252.257,95.7904,2.28295,55.65,1
581,212,60,79,61,204,54,105,85,0.539944,7.81025,218,64,68,55,0.776095,1.11803,33.4669,0.214781,0.197228,0,0.5,1,255.993,96.3668,252.739,95.7979,253.381,95.9101,3.30406,55.65,1
582,211,61,84,60,204,54,107,87,0.541412,7.90569,216,64,69,56,0.766667,2.69258,42.0285,0.468941,0.197228,0,0.5,1,257.521,97.4986,253.903,95.9248,254.617,96.2352,3.94477,55.65,1
583,212,61,82,63,207,57,101,82,0.623762,7.10634,217,66,67,54,0.700348,2.54951,40.3406,0.418831,0.197228,0,0.5,1,257.001,97.601,255.185,96.2698,255.544,96.5324,2.25123,55.65,1
584,211,62,84,63,208,58,97,79,0.690591,5.31507,218,65,68,55,0.706727,1.41421,32.8987,0.197915,0.197228,0,0.5,1,256.927,97.8017,256.135,96.5839,256.291,96.8241,1.45272,55.65,1
585,217,64,77,57,212,61,91,74,0.651767,5.85235,218,66,68,55,0.85213,3.64005,41.3823,0.449757,0.197228,0,0.5,1,257.366,97.6666,256.893,96.891,256.986,97.044,0.908182,55.65,1
586,219,64,75,63,212,61,91,74,0.701663,2.69258,219,67,68,55,0.791534,3.64005,27.3482,0.0331421,0.197228,0,0.5,1,257.368,98.1021,257.594,97.1207,257.549,97.3143,1.00708,55.65,1
587,218,64,79,61,213,62,90,73,0.733486,4.03113,221,68,67,54,0.750778,3.04138,44.9434,0.55547,0.197228,0,0.5,1,257.747,98.3613,258.154,97.4035,258.074,97.5924,1.04099,55.65,1
588,222,64,76,61,216,64,86,70,0.7701,4.60977,222,68,67,54,0.780414,4.52769,30.0278,0.112689,0.197228,0,0.5,1,259.481,98.9747,258.673,97.6937,258.833,97.9464,1.5141,55.65,1
589,220,62,79,65,216,63,86,70,0.828988,3.53553,223,69,65,53,0.670886,4.12311,30.2145,0.11823,0.197228,0,0.5,1,258.846,98.3676,259.443,98.0639,259.325,98.1238,0.669618,55.65,1
590,224,65,73,59,217,63,86,70,0.715449,3.53553,223,69,65,53,0.777982,5.09902,26.066,0,0.197228,0,0.5,1,260.061,98.3919,259.927,98.2452,259.954,98.2742,0.198462,55.65,1
591,221,63,78,59,217,62,90,73,0.700457,6.32456,226,68,65,53,0.748588,2.5,40.048,0.413034,0.197228,0,0.5,1,261.794,98.4088,260.558,98.3974,260.801,98.3997,1.23684,55.65,1
592,223,62,78,59,215,60,95,77,0.629118,7.01783,226,68,65,53,0.748588,4.60977,41.0529,0.497485,0.197228,0,0.5,1,262.446,98.8918,261.421,98.5231,261.623,98.5958,1.08894,55.65,1
593,221,64,81,63,216,60,97,79,0.665927,5,226,68,65,53,0.675093,3.16228,53.7179,1,0.197228,0,0.5,1,263.989,99.4284,262.256,98.7239,262.598,98.8629,1.87046,55.65,1
594,225,64,77,62,214,58,103,84,0.55178,5.38516,227,68,67,54,0.757855,3,57.4595,1,0.197228,0,0.5,1,265.367,99.3666,263.252,98.9999,263.669,99.0722,2.14585,55.65,1
595,224,62,83,63,220,59,97,79,0.68237,5.83095,228,68,65,53,0.658826,5.09902,38.7833,0.405093,0.197228,0,0.5,1,268.057,98.8508,264.351,99.2139,265.082,99.1423,3.72407,55.65,1
596,224,62,81,65,218,58,101,82,0.635716,6.0208,230,68,65,53,0.654321,2,58.7195,1,0.197228,0,0.5,1,268.325,99.2405,265.81,99.2793,266.306,99.2717,2.51473,55.65,1
597,224,62,81,64,219,60,99,80,0.654545,7.2111,229,68,67,54,0.697917,2.23607,51.4006,0.77586,0.197228,0,0.5,1,268.851,99.8265,267.066,99.4082,267.418,99.4907,1.8329,55.65,1
598,225,62,82,67,217,57,105,85,0.615574,5.31507,230,68,67,54,0.658537,2.54951,61.6723,1,0.197228,0,0.5,1,269.653,100.137,268.201,99.6326,268.488,99.732,1.53736,55.65,1
599,226,63,82,63,217,57,109,89,0.532522,8.32166,232,67,68,55,0.723964,1,50.1116,0.675318,0.197228,0,0.5,1,271.614,101.188,269.289,99.8803,269.747,100.138,2.66796,55.65,1
600,226,63,85,66,223,59,101,82,0.677373,6.40312,233,68,67,54,0.64492,2.23607,46.4811,0.573356,0.197228,0,0.5,1,273.36,99.9009,270.578,100.303,271.127,100.224,2.81123,55.65,1
601,227,60,85,65,223,58,101,82,0.667109,7.63217,233,68,67,54,0.654842,3.90512,46.641,0.577846,0.197228,0,0.5,1,273.37,99.2441,271.993,100.384,272.264,100.159,1.78768,55.65,1
602,227,62,86,69,223,58,101,82,0.716494,4.30116,235,68,67,54,0.609707,2.12132,46.8083,0.582546,0.197228,0,0.5,1,273.72,99.0047,273.148,100.304,273.261,100.048,1.41965,55.65,1
603,228,61,87,65,226,60,97,79,0.737962,6.7082,236,68,67,54,0.639788,2.5,58.3815,0.907578,0.197228,0,0.5,1,274.885,98.974,274.151,100.177,274.296,99.9395,1.40879,55.65,1
604,232,60,82,70,226,58,99,80,0.724747,3.90512,236,67,67,54,0.630314,3.64005,49.9609,0.671086,0.197228,0,0.5,1,275.245,98.2043,275.196,100.053,275.206,99.6884,1.84938,55.65,1
605,236,58,78,68,225,57,103,84,0.613037,7.15891,237,66,68,55,0.705128,4.272,71.3383,1,0.197228,0,0.5,1,276.617,98.9022,276.106,99.7786,276.207,99.6057,1.01433,55.65,1
606,232,55,82,73,225,56,105,85,0.65549,8.32166,237,67,67,54,0.60441,3.53553,59.9228,0.747848,0.197228,0,0.5,1,277.314,98.3076,277.114,99.6848,277.153,99.4132,1.39162,55.65,1
607,237,57,78,67,227,56,103,84,0.604022,7.90569,239,65,68,55,0.715653,3.60555,54.7168,0.632854,0.197228,0,0.5,1,278.289,97.8701,278.063,99.4748,278.107,99.1583,1.62049,55.65,1
608,239,58,76,71,229,57,101,82,0.651533,5.14782,239,66,68,55,0.693106,4,51.8932,0.570486,0.197228,0,0.5,1,279.156,97.7007,279.02,99.1996,279.047,98.904,1.50505,55.65,1
609,240,60,75,68,228,55,107,87,0.547857,6.0208,242,66,68,55,0.733333,1.58114,52.5434,0.584846,0.197228,0,0.5,1,281.57,98.1746,279.961,98.9262,280.278,98.778,1.7759,55.65,1
610,237,58,81,70,228,55,107,87,0.609088,6.80074,241,66,68,55,0.659612,2.54951,51.9386,0.571488,0.197228,0,0.5,1,281.495,98.1094,281.213,98.7908,281.269,98.6564,0.737499,55.65,1
611,238,58,79,70,228,53,109,89,0.570044,6.72681,244,66,67,54,0.65425,0,60.3969,0.758319,0.197228,0,0.5,1,282.408,97.1374,282.207,98.6605,282.246,98.3601,1.53641,55.65,1
612,238,55,80,72,230,53,107,87,0.618756,7.77817,243,64,68,55,0.649306,1.11803,56.8155,0.679212,0.197228,0,0.5,1,283.358,96.1902,283.187,98.3449,283.221,97.92,2.16146,55.65,1
613,244,57,75,69,230,52,109,89,0.53345,5.83095,244,64,68,55,0.722705,3.5,53.4871,0.605692,0.197228,0,0.5,1,284.105,96.7989,284.164,97.8775,284.152,97.6648,1.08022,55.65,1
614,243,59,78,64,231,52,109,89,0.514586,6.5192,246,64,67,54,0.72476,2.5,50.6807,0.543702,0.197228,0,0.5,1,285.247,96.5072,285.094,97.6086,285.124,97.3914,1.11194,55.65,1
615,245,60,79,66,233,54,107,87,0.560103,4.92443,246,65,68,55,0.7173,4.52769,67.2867,0.910505,0.197228,0,0.5,1,286.526,97.2605,286.068,97.3213,286.159,97.3093,0.461577,55.65,1
616,242,58,83,66,236,56,101,82,0.661434,6.7082,247,65,68,55,0.682731,2.91548,54.536,0.62886,0.197228,0,0.5,1,286.443,96.8354,287.109,97.2384,286.977,97.1589,0.77783,55.65,1
617,244,57,83,72,240,58,95,77,0.796567,4.03113,248,66,68,55,0.625837,3.53553,59.1696,0.731211,0.197228,0,0.5,1,287.907,96.867,287.919,97.083,287.916,97.0404,0.216353,55.65,1
618,245,60,84,70,240,59,95,77,0.803828,2.54951,248,67,68,55,0.636054,5.02494,40.931,0.328346,0.197228,0,0.5,1,287.527,97.3948,288.858,96.9617,288.595,97.0471,1.39973,55.65,1
619,245,55,83,73,238,56,101,82,0.714405,5.85235,251,66,68,55,0.617264,2.5,52.1621,0.576425,0.197228,0,0.5,1,288.372,97.0319,289.52,96.9739,289.293,96.9853,1.14892,55.65,1
620,244,57,85,73,239,57,101,82,0.749215,5.40833,250,66,68,55,0.60274,2.5,45.1838,0.196607,0.197228,0,0.5,1,289.253,97.5125,290.203,96.9128,290.016,97.0311,1.12384,55.65,1
621,246,61,84,67,242,58,97,79,0.734438,3.90512,252,66,68,55,0.664534,2.23607,56.6356,0.548372,0.197228,0,0.5,1,290.294,97.3021,290.913,96.9662,290.791,97.0325,0.704941,55.65,1
622,246,59,88,71,242,59,95,77,0.854135,3.04138,252,67,68,55,0.598592,4,51.1069,0.378546,0.197228,0,0.5,1,289.651,97.3731,291.681,96.9718,291.281,97.051,2.06963,55.65,1
623,247,62,87,70,244,60,95,77,0.832536,1.80278,253,68,68,55,0.614122,3.80789,34.4749,0,0.197228,0,0.5,1,291.818,98.1992,292.145,96.9954,292.08,97.2328,1.24736,55.65,1
624,247,59,88,69,246,61,91,74,0.853256,4.52769,254,67,69,56,0.636364,2.91548,35.2596,0.0212871,0.197228,0,0.5,1,291.598,97.9774,292.941,97.1925,292.676,97.3473,1.55481,55.65,1
625,249,60,87,72,245,61,90,73,0.907551,2.91548,253,67,69,56,0.616858,5.09902,29.6777,0,0.197228,0,0.5,1,289.885,97.5048,293.519,97.317,292.802,97.354,3.63922,55.65,1
626,251,63,85,68,244,64,95,77,0.769595,5.85235,256,69,71,57,0.700173,2.06155,25.2054,0,0.197228,0,0.5,1,291.99,102.523,293.599,97.326,293.282,98.3511,5.44052,55.65,1
627,250,62,85,69,247,62,95,77,0.801777,4.47214,255,70,69,56,0.658824,3.3541,35.2639,0.218032,0.197228,0,0.5,1,294.125,100.13,294.058,98.389,294.072,98.7323,1.7422,55.65,1
628,250,62,85,70,244,62,101,82,0.718426,6.32456,256,70,69,56,0.649412,2.23607,35.0371,0.213117,0.197228,0,0.5,1,294.291,102.917,294.849,98.7923,294.739,99.6059,4.16273,55.65,1
629,253,59,85,74,247,62,97,79,0.762187,5.5,258,70,69,56,0.614308,3.60555,24.2044,0,0.197228,0,0.5,1,295.812,101.256,295.509,99.7181,295.569,100.021,1.56745,55.65,1
630,254,59,85,71,248,60,99,80,0.743285,5.59017,259,68,71,57,0.670588,2.82843,41.376,0.364315,0.197228,0,0.5,1,297.355,100.165,296.343,100.153,296.543,100.156,1.01149,55.65,1
631,252,61,87,75,250,63,95,77,0.848044,3.60555,260,69,71,57,0.62023,1,31.922,0.163737,0.197228,0,0.5,1,297.03,101.208,297.33,100.287,297.271,100.469,0.968594,55.65,1
632,253,61,87,72,249,62,95,77,0.834504,3.5,259,69,71,57,0.646073,2.06155,32.6984,0.18021,0.197228,0,0.5,1,296.809,100.735,298.054,100.613,297.808,100.637,1.25088,55.65,1
633,257,63,86,68,250,62,97,79,0.763148,4.74342,260,70,71,57,0.692031,4.74342,30.3242,0.129839,0.197228,0,0.5,1,298.213,101.735,298.576,100.782,298.504,100.97,1.02004,55.65,1
634,258,63,83,73,251,63,95,77,0.828298,2.23607,260,70,71,57,0.667932,4.12311,34.9013,0.226947,0.197228,0,0.5,1,298.539,101.544,299.267,101.127,299.124,101.209,0.839396,55.65,1
635,255,61,87,75,252,62,97,79,0.83071,3.60555,262,70,71,57,0.62023,1,39.3867,0.352404,0.197228,0,0.5,1,300.042,101.326,299.877,101.371,299.91,101.363,0.171211,55.65,1
636,259,61,84,75,252,62,97,79,0.802375,3.04138,262,70,71,57,0.642381,3.5,39.3506,0.351566,0.197228,0,0.5,1,300.661,101.438,300.665,101.524,300.665,101.507,0.0860333,55.65,1
637,260,61,83,72,253,61,97,79,0.779851,3.5,264,69,71,57,0.677209,2.06155,51.9759,0.644615,0.197228,0,0.5,1,300.993,100.75,301.42,101.668,301.336,101.487,1.01236,55.65,1
638,260,62,87,71,254,61,97,79,0.806081,3.16228,264,69,71,57,0.655172,4,51.2502,0.627771,0.197228,0,0.5,1,302.158,100.649,302.086,101.636,302.101,101.442,0.990032,55.65,1
639,258,59,91,74,253,60,101,82,0.793383,5,264,68,72,59,0.630829,3.80789,42.8905,0.433731,0.197228,0,0.5,1,303.26,100.692,302.852,101.578,302.932,101.403,0.975975,55.65,1
640,259,58,93,72,252,57,107,87,0.719304,6.5,265,67,72,59,0.634409,5.14782,56.0731,0.739717,0.197228,0,0.5,1,305.719,100.224,303.689,101.529,304.089,101.271,2.41353,55.65,1
641,271,63,80,66,253,58,107,87,0.567193,7.10634,265,67,73,60,0.712766,9.55249,44.2439,0.465146,0.197228,0,0.5,1,306.576,101.357,304.871,101.38,305.207,101.376,1.70495,55.65,1
642,271,63,80,66,254,58,107,87,0.567193,6.5192,265,67,73,60,0.712766,9.55249,43.7363,0.453363,0.197228,0,0.5,1,307.352,101.342,306.011,101.484,306.275,101.456,1.34853,55.65,1
643,273,62,80,66,253,55,114,92,0.503432,6.7082,267,67,73,60,0.712766,9.70824,39.1273,0.346382,0.197228,0,0.5,1,309.316,101.333,307.096,101.563,307.534,101.518,2.23155,55.65,1
644,275,62,80,66,255,57,109,89,0.544274,8.51469,268,67,73,60,0.694737,10.6888,35.9012,0.271501,0.197228,0,0.5,1,309.903,101.868,308.383,101.621,308.682,101.67,1.53982,55.65,1
645,275,62,80,66,253,55,116,94,0.484226,8.06226,268,67,73,60,0.694737,10.6888,44.1508,0.570465,0.197228,0,0.5,1,310.798,102.195,309.551,101.777,309.797,101.86,1.31574,55.65,1
646,278,62,80,66,252,53,120,98,0.44898,9.21954,270,67,73,60,0.677083,11.6726,29.3838,0.148132,0.197228,0,0.5,1,312.147,102.237,310.681,101.972,310.97,102.024,1.49046,55.65,1
647,278,62,80,66,255,54,116,94,0.484226,7.81025,269,67,73,60,0.659794,12.659,24.5215,0.0097774,0.197228,0,0.5,1,313.3,101.465,311.872,102.14,312.154,102.007,1.57915,55.65,1
648,276,60,80,66,256,55,114,92,0.503432,8.544,271,67,72,59,0.709058,9.6566,27.3171,0.0959781,0.197228,0,0.5,1,312.848,100.705,313.074,102.114,313.03,101.836,1.42714,55.65,1
649,279,61,80,66,257,55,116,94,0.484226,8.94427,274,66,72,59,0.709058,9.12414,47.6457,0.722801,0.197228,0,0.5,1,314.909,101.808,313.947,101.925,314.137,101.902,0.968713,55.65,1
650,279,60,80,66,257,53,116,94,0.484226,8.06226,273,65,72,59,0.691161,10.1119,55.6747,0.970371,0.197228,0,0.5,1,314.707,100.243,315.067,101.99,314.996,101.645,1.78331,55.65,1
